Refund_ID,Transaction_ID,Refund_Date,Refund_Amount,Refund_Reason,Refund_Status
REF117287,TXN10046853,13-06-2023,382.08,Merchant Cancellation,Completed
REF117288,TXN10095461,13-12-2024,254.12,Duplicate Payment,Completed
REF117289,TXN10161286,09-09-2024,225.02,Failed Service,Completed
REF117290,TXN10146852,13-09-2025,477.36,Customer Request,Completed
REF117291,TXN10027609,01-07-2024,435.45,Duplicate Payment,Completed
REF117292,TXN10152952,16-01-2023,277.63,Product Return,Completed
REF117293,TXN10092331,07-09-2025,1243.91,Product Return,Completed
REF117294,TXN10174026,15-02-2025,5777.79,Customer Request,Completed
REF117295,TXN10184861,18-04-2024,96.97,Product Return,Completed
REF117296,TXN10005907,30-09-2023,98.43,Duplicate Payment,Completed
REF117297,TXN10114870,15-10-2025,343.17,Product Return,Completed
REF117298,TXN10051426,27-09-2025,1012.16,Customer Request,Completed
REF117299,TXN10130895,28-04-2023,160.41,Product Return,Completed
REF117300,TXN10089139,23-12-2025,401.9,Merchant Cancellation,Completed
REF117301,TXN10043155,25-11-2024,361.44,Duplicate Payment,Completed
REF117302,TXN10123361,05-04-2023,304.32,Customer Request,Completed
REF117303,TXN10157908,26-12-2024,2344.12,Customer Request,Completed
REF117304,TXN10187748,25-08-2023,980.42,Customer Request,Completed
REF117305,TXN10156858,06-06-2023,483.65,Duplicate Payment,Completed
REF117306,TXN10115250,31-03-2024,252.04,Duplicate Payment,Completed
REF117307,TXN10156209,27-12-2023,403.1,Failed Service,Completed
REF117308,TXN10089716,04-11-2025,480.82,Failed Service,Completed
REF117309,TXN10019404,11-08-2023,2086.34,Duplicate Payment,Completed
REF117310,TXN10198658,05-12-2024,1703.04,Duplicate Payment,Completed
REF117311,TXN10125228,18-10-2024,1092.28,Failed Service,Completed
REF117312,TXN10113086,15-08-2025,1226.5,Failed Service,Completed
REF117313,TXN10012786,26-02-2025,301.73,Product Return,Completed
REF117314,TXN10005718,09-02-2023,440.12,Customer Request,Completed
REF117315,TXN10108285,08-06-2025,323.48,Product Return,Completed
REF117316,TXN10191689,02-11-2024,265.08,Failed Service,Completed
REF117317,TXN10149156,07-02-2023,240.76,Failed Service,Pending
REF117318,TXN10074015,12-10-2025,99.74,Customer Request,Completed
REF117319,TXN10184798,08-12-2024,184.27,Failed Service,Completed
REF117320,TXN10000030,31-07-2024,255.19,Merchant Cancellation,Completed
REF117321,TXN10031011,04-04-2023,1649.45,Customer Request,Completed
REF117322,TXN10170287,25-11-2025,485.41,Merchant Cancellation,Completed
REF117323,TXN10069524,28-04-2025,32.23,Duplicate Payment,Rejected
REF117324,TXN10035053,13-07-2024,305.62,Failed Service,Completed
REF117325,TXN10083450,23-06-2024,245.51,Product Return,Completed
REF117326,TXN10118736,09-03-2023,40.84,Merchant Cancellation,Completed
REF117327,TXN10048398,14-08-2024,667.95,Merchant Cancellation,Completed
REF117328,TXN10118548,06-09-2025,199.2,Customer Request,Completed
REF117329,TXN10108335,14-02-2023,135.45,Merchant Cancellation,Completed
REF117330,TXN10030647,14-08-2023,1579.95,Product Return,Completed
REF117331,TXN10044126,09-11-2024,480.4,Merchant Cancellation,Completed
REF117332,TXN10026635,30-09-2024,487.11,Duplicate Payment,Completed
REF117333,TXN10160464,16-06-2024,360.59,Product Return,Completed
REF117334,TXN10053843,03-10-2023,110.7,Duplicate Payment,Completed
REF117335,TXN10197472,29-04-2024,726.32,Customer Request,Pending
REF117336,TXN10115860,12-01-2024,170.44,Product Return,Completed
REF117337,TXN10050067,12-10-2024,2860.42,Customer Request,Completed
REF117338,TXN10184260,24-11-2024,329.66,Customer Request,Completed
REF117339,TXN10177810,20-05-2024,1494.76,Failed Service,Completed
REF117340,TXN10166337,24-03-2024,610.85,Customer Request,Completed
REF117341,TXN10126165,02-06-2024,741.49,Duplicate Payment,Completed
REF117342,TXN10049624,21-07-2023,753.45,Duplicate Payment,Completed
REF117343,TXN10006554,18-10-2023,322.32,Duplicate Payment,Completed
REF117344,TXN10036372,22-01-2025,366.81,Duplicate Payment,Completed
REF117345,TXN10026785,21-10-2023,252.11,Customer Request,Completed
REF117346,TXN10185207,04-08-2023,166.31,Product Return,Completed
REF117347,TXN10144473,12-03-2024,58.55,Product Return,Completed
REF117348,TXN10184070,16-05-2025,676.83,Product Return,Rejected
REF117349,TXN10040425,18-09-2024,700.68,Failed Service,Completed
REF117350,TXN10165963,30-11-2025,802.05,Product Return,Completed
REF117351,TXN10072080,04-01-2026,582.96,Product Return,Completed
REF117352,TXN10052830,05-03-2025,256.9,Merchant Cancellation,Completed
REF117353,TXN10113619,12-04-2025,106.4,Merchant Cancellation,Completed
REF117354,TXN10036417,17-09-2024,180.98,Merchant Cancellation,Pending
REF117355,TXN10114614,03-10-2025,267.55,Failed Service,Completed
REF117356,TXN10156556,29-01-2024,3456.56,Failed Service,Completed
REF117357,TXN10081946,27-07-2025,594.79,Merchant Cancellation,Completed
REF117358,TXN10163497,10-06-2025,267.7,Failed Service,Completed
REF117359,TXN10056699,29-07-2024,439.08,Merchant Cancellation,Completed
REF117360,TXN10161726,05-10-2024,717.14,Product Return,Completed
REF117361,TXN10039428,17-02-2025,403.96,Merchant Cancellation,Completed
REF117362,TXN10025015,09-02-2024,633.25,Merchant Cancellation,Completed
REF117363,TXN10086729,25-11-2024,831.71,Product Return,Completed
REF117364,TXN10084015,30-06-2025,612.65,Merchant Cancellation,Completed
REF117365,TXN10028395,12-06-2023,487.56,Duplicate Payment,Completed
REF117366,TXN10082816,23-03-2024,1520.53,Failed Service,Completed
REF117367,TXN10025707,01-11-2024,1199.09,Failed Service,Completed
REF117368,TXN10136258,19-11-2023,866.92,Customer Request,Rejected
REF117369,TXN10179865,21-05-2023,450.41,Failed Service,Completed
REF117370,TXN10048443,13-05-2025,447.16,Failed Service,Completed
REF117371,TXN10122700,26-02-2023,157.77,Duplicate Payment,Completed
REF117372,TXN10156563,06-03-2025,1732.31,Duplicate Payment,Pending
REF117373,TXN10007316,25-08-2025,506.39,Product Return,Completed
REF117374,TXN10051137,31-01-2024,499.57,Failed Service,Completed
REF117375,TXN10028815,11-02-2024,907.25,Customer Request,Completed
REF117376,TXN10059895,23-10-2025,501.99,Failed Service,Completed
REF117377,TXN10062944,15-06-2023,336.94,Duplicate Payment,Completed
REF117378,TXN10048198,07-01-2023,401.59,Product Return,Completed
REF117379,TXN10068405,24-03-2023,1501.36,Failed Service,Completed
REF117380,TXN10075275,09-01-2024,1095.28,Product Return,Completed
REF117381,TXN10095112,27-06-2024,284.42,Customer Request,Completed
REF117382,TXN10055271,03-07-2025,291.39,Failed Service,Completed
REF117383,TXN10068257,19-08-2025,758.13,Merchant Cancellation,Completed
REF117384,TXN10117078,16-04-2023,307.83,Duplicate Payment,Completed
REF117385,TXN10104752,13-01-2024,504.37,Product Return,Completed
REF117386,TXN10047484,01-02-2024,1130.31,Product Return,Completed
REF117387,TXN10187230,16-09-2024,682.51,Duplicate Payment,Completed
REF117388,TXN10051646,27-07-2024,763.41,Duplicate Payment,Pending
REF117389,TXN10116558,01-08-2025,666.61,Failed Service,Completed
REF117390,TXN10153266,02-11-2025,469.94,Product Return,Completed
REF117391,TXN10149728,12-06-2024,572.51,Merchant Cancellation,Completed
REF117392,TXN10055039,02-02-2025,353.1,Product Return,Completed
REF117393,TXN10127367,22-09-2024,1240.7,Customer Request,Completed
REF117394,TXN10014558,15-06-2024,151.96,Duplicate Payment,Completed
REF117395,TXN10159619,08-08-2024,1500.7,Customer Request,Completed
REF117396,TXN10124789,24-07-2023,820.75,Duplicate Payment,Completed
REF117397,TXN10151494,28-01-2024,164.56,Customer Request,Completed
REF117398,TXN10074915,12-03-2023,1096.19,Failed Service,Pending
REF117399,TXN10055228,29-11-2024,1772.19,Customer Request,Completed
REF117400,TXN10189631,22-01-2023,117.02,Failed Service,Completed
REF117401,TXN10193976,17-11-2023,163.95,Duplicate Payment,Completed
REF117402,TXN10133421,28-08-2024,733.27,Merchant Cancellation,Completed
REF117403,TXN10095307,07-11-2023,514.37,Merchant Cancellation,Completed
REF117404,TXN10070291,31-08-2025,241.32,Duplicate Payment,Completed
REF117405,TXN10072412,24-09-2025,122.59,Duplicate Payment,Completed
REF117406,TXN10060403,11-11-2025,506.21,Product Return,Completed
REF117407,TXN10007495,05-09-2025,236.38,Duplicate Payment,Completed
REF117408,TXN10093737,22-05-2025,722.76,Product Return,Completed
REF117409,TXN10083679,24-01-2025,95.91,Customer Request,Completed
REF117410,TXN10169528,21-11-2025,94.06,Product Return,Completed
REF117411,TXN10046465,10-01-2024,275.26,Failed Service,Pending
REF117412,TXN10060046,22-02-2024,1812.86,Failed Service,Completed
REF117413,TXN10101408,20-01-2024,272.27,Customer Request,Rejected
REF117414,TXN10193113,20-10-2025,136.88,Failed Service,Completed
REF117415,TXN10177083,27-07-2025,634.95,Failed Service,Completed
REF117416,TXN10084799,18-03-2023,307.91,Product Return,Completed
REF117417,TXN10007392,28-03-2023,530.07,Failed Service,Completed
REF117418,TXN10064966,09-06-2025,1490.18,Customer Request,Completed
REF117419,TXN10161774,08-06-2025,845.75,Duplicate Payment,Completed
REF117420,TXN10124200,02-01-2024,292.29,Duplicate Payment,Completed
REF117421,TXN10126521,28-06-2023,345.21,Product Return,Completed
REF117422,TXN10089384,15-05-2025,474.35,Failed Service,Completed
REF117423,TXN10145889,10-09-2024,1853.23,Duplicate Payment,Completed
REF117424,TXN10066237,14-06-2023,533.79,Merchant Cancellation,Completed
REF117425,TXN10035670,27-07-2024,208.46,Failed Service,Completed
REF117426,TXN10036752,17-02-2025,373.37,Failed Service,Completed
REF117427,TXN10188941,06-12-2024,236.95,Customer Request,Completed
REF117428,TXN10066648,19-06-2025,876.17,Merchant Cancellation,Completed
REF117429,TXN10108686,10-07-2024,1929.26,Duplicate Payment,Completed
REF117430,TXN10051534,18-07-2023,1196.27,Product Return,Completed
REF117431,TXN10184996,08-09-2023,1419.34,Failed Service,Completed
REF117432,TXN10050921,13-07-2024,867.13,Duplicate Payment,Completed
REF117433,TXN10151902,07-01-2025,240.97,Duplicate Payment,Rejected
REF117434,TXN10072338,25-01-2023,617.18,Customer Request,Rejected
REF117435,TXN10106418,09-08-2023,381.16,Duplicate Payment,Completed
REF117436,TXN10085375,20-07-2023,3132.01,Product Return,Rejected
REF117437,TXN10019158,26-12-2024,266.34,Merchant Cancellation,Completed
REF117438,TXN10113087,22-10-2023,708.88,Product Return,Completed
REF117439,TXN10167838,22-08-2025,51.36,Product Return,Completed
REF117440,TXN10118522,15-07-2023,579.71,Customer Request,Completed
REF117441,TXN10066981,23-09-2024,191.83,Duplicate Payment,Completed
REF117442,TXN10010423,29-08-2023,951.92,Failed Service,Completed
REF117443,TXN10094094,09-09-2024,1410.18,Duplicate Payment,Completed
REF117444,TXN10136682,21-07-2025,284.48,Merchant Cancellation,Completed
REF117445,TXN10195662,18-05-2023,164.92,Customer Request,Completed
REF117446,TXN10033898,08-06-2024,137.23,Failed Service,Completed
REF117447,TXN10155631,17-02-2025,2613.59,Duplicate Payment,Rejected
REF117448,TXN10130348,21-06-2023,817.85,Duplicate Payment,Completed
REF117449,TXN10072461,04-10-2023,692.2,Product Return,Completed
REF117450,TXN10012337,22-02-2023,213.26,Merchant Cancellation,Completed
REF117451,TXN10183485,13-08-2025,251.02,Merchant Cancellation,Completed
REF117452,TXN10042665,26-06-2024,1064.61,Customer Request,Completed
REF117453,TXN10151313,22-11-2023,134.98,Duplicate Payment,Rejected
REF117454,TXN10119979,25-09-2025,283.01,Customer Request,Rejected
REF117455,TXN10050707,07-11-2024,574.49,Product Return,Completed
REF117456,TXN10062743,03-03-2025,279.6,Customer Request,Completed
REF117457,TXN10153877,24-01-2025,332.33,Merchant Cancellation,Completed
REF117458,TXN10053986,17-10-2023,891.47,Product Return,Completed
REF117459,TXN10114915,12-11-2025,403.14,Failed Service,Completed
REF117460,TXN10171104,10-10-2025,475.42,Customer Request,Completed
REF117461,TXN10149612,15-08-2023,170.67,Duplicate Payment,Completed
REF117462,TXN10038207,12-05-2025,905.58,Duplicate Payment,Completed
REF117463,TXN10184411,12-09-2023,845.37,Duplicate Payment,Completed
REF117464,TXN10105115,01-03-2024,127.34,Product Return,Completed
REF117465,TXN10089736,07-05-2023,623.8,Customer Request,Completed
REF117466,TXN10114402,31-07-2024,246.64,Customer Request,Completed
REF117467,TXN10085390,24-02-2023,306.52,Customer Request,Completed
REF117468,TXN10071083,18-01-2024,2906.39,Duplicate Payment,Completed
REF117469,TXN10020432,25-07-2025,724.89,Failed Service,Completed
REF117470,TXN10152349,27-05-2023,204.93,Product Return,Completed
REF117471,TXN10109543,19-10-2023,469.19,Duplicate Payment,Completed
REF117472,TXN10165783,20-07-2024,240.67,Customer Request,Completed
REF117473,TXN10115122,11-05-2024,277.4,Customer Request,Completed
REF117474,TXN10038384,07-02-2023,592.38,Customer Request,Completed
REF117475,TXN10164927,27-05-2023,485.39,Customer Request,Completed
REF117476,TXN10037619,15-03-2024,464.27,Failed Service,Pending
REF117477,TXN10014746,26-05-2025,318.24,Duplicate Payment,Completed
REF117478,TXN10102117,02-11-2024,1790.18,Failed Service,Completed
REF117479,TXN10175131,19-07-2025,508.24,Duplicate Payment,Completed
REF117480,TXN10043033,02-11-2023,435.48,Merchant Cancellation,Completed
REF117481,TXN10186271,31-01-2025,1051.97,Merchant Cancellation,Completed
REF117482,TXN10015922,10-07-2025,1327.84,Customer Request,Completed
REF117483,TXN10124246,29-03-2025,45.4,Customer Request,Rejected
REF117484,TXN10089425,23-02-2024,262.33,Failed Service,Rejected
REF117485,TXN10147049,04-09-2024,447.59,Duplicate Payment,Completed
REF117486,TXN10015295,08-07-2025,1201.69,Product Return,Completed
REF117487,TXN10088734,15-03-2024,309.3,Product Return,Completed
REF117488,TXN10155207,25-12-2024,574.17,Customer Request,Completed
REF117489,TXN10177614,20-09-2023,819.94,Failed Service,Completed
REF117490,TXN10058037,20-09-2024,441.14,Customer Request,Completed
REF117491,TXN10005111,28-11-2023,806.77,Duplicate Payment,Pending
REF117492,TXN10084913,04-09-2023,379.82,Merchant Cancellation,Completed
REF117493,TXN10110822,10-07-2023,1460.23,Merchant Cancellation,Completed
REF117494,TXN10141051,12-09-2024,351.65,Merchant Cancellation,Completed
REF117495,TXN10186480,30-12-2023,87.95,Duplicate Payment,Completed
REF117496,TXN10186818,17-09-2023,551.75,Product Return,Completed
REF117497,TXN10030775,10-02-2023,784.35,Failed Service,Completed
REF117498,TXN10022258,18-01-2025,2113.89,Customer Request,Completed
REF117499,TXN10039286,04-07-2025,468.49,Failed Service,Completed
REF117500,TXN10139903,02-08-2023,488.54,Failed Service,Completed
REF117501,TXN10059307,04-10-2025,301.87,Duplicate Payment,Rejected
REF117502,TXN10054566,23-11-2023,129.73,Merchant Cancellation,Completed
REF117503,TXN10137305,14-01-2024,740.51,Duplicate Payment,Completed
REF117504,TXN10105717,18-01-2024,1220.21,Customer Request,Completed
REF117505,TXN10165436,03-07-2023,125.75,Duplicate Payment,Pending
REF117506,TXN10015491,17-02-2024,297.12,Failed Service,Completed
REF117507,TXN10058073,07-07-2024,175.23,Product Return,Completed
REF117508,TXN10109736,04-03-2025,259.9,Merchant Cancellation,Pending
REF117509,TXN10157851,08-01-2025,332.49,Merchant Cancellation,Completed
REF117510,TXN10063176,16-12-2025,267.15,Merchant Cancellation,Completed
REF117511,TXN10082265,19-07-2023,1562.46,Merchant Cancellation,Completed
REF117512,TXN10089226,10-10-2024,920.81,Product Return,Completed
REF117513,TXN10117432,14-04-2025,1776.06,Customer Request,Completed
REF117514,TXN10082958,15-09-2024,524.94,Failed Service,Completed
REF117515,TXN10026860,31-12-2025,255.1,Product Return,Completed
REF117516,TXN10173177,21-05-2023,172.63,Customer Request,Completed
REF117517,TXN10123176,26-02-2023,733.92,Product Return,Completed
REF117518,TXN10047258,24-09-2025,917.5,Duplicate Payment,Completed
REF117519,TXN10129293,01-10-2024,463.4,Customer Request,Completed
REF117520,TXN10064284,23-06-2023,816.14,Duplicate Payment,Completed
REF117521,TXN10133674,07-05-2025,416.58,Product Return,Completed
REF117522,TXN10097627,23-06-2024,373.42,Failed Service,Completed
REF117523,TXN10126335,28-07-2023,1026.97,Duplicate Payment,Completed
REF117524,TXN10177792,28-02-2025,256.84,Duplicate Payment,Completed
REF117525,TXN10184243,18-06-2024,365.59,Failed Service,Completed
REF117526,TXN10103616,25-10-2025,1692.41,Merchant Cancellation,Completed
REF117527,TXN10191411,16-11-2025,611.28,Failed Service,Completed
REF117528,TXN10023853,02-01-2024,400.62,Merchant Cancellation,Completed
REF117529,TXN10099794,07-10-2025,290.56,Duplicate Payment,Completed
REF117530,TXN10058945,19-02-2024,753.22,Product Return,Pending
REF117531,TXN10048856,03-03-2025,500.11,Customer Request,Completed
REF117532,TXN10106763,07-06-2024,317.86,Merchant Cancellation,Completed
REF117533,TXN10104260,19-01-2025,263.21,Product Return,Completed
REF117534,TXN10046212,18-06-2024,376.27,Merchant Cancellation,Completed
REF117535,TXN10046382,20-02-2025,1922.14,Product Return,Completed
REF117536,TXN10145371,17-11-2024,428.64,Merchant Cancellation,Completed
REF117537,TXN10035656,04-01-2024,245.8,Product Return,Completed
REF117538,TXN10173401,20-09-2024,1395.79,Merchant Cancellation,Completed
REF117539,TXN10072165,29-05-2023,610.98,Merchant Cancellation,Rejected
REF117540,TXN10077976,23-08-2024,394.04,Customer Request,Completed
REF117541,TXN10114941,23-04-2024,283.04,Failed Service,Completed
