Transaction_ID,Fraud_Flag,Risk_Score,Risk_Level,Fraud_Type
TXN10151090,No,80,High,No Fraud
TXN10151091,No,25,Low,No Fraud
TXN10151092,No,30,Low,No Fraud
TXN10151093,No,80,High,No Fraud
TXN10151094,No,61,High,No Fraud
TXN10151095,No,80,High,No Fraud
TXN10151096,No,80,High,No Fraud
TXN10151097,No,80,High,No Fraud
TXN10151098,No,74,High,No Fraud
TXN10151099,No,70,High,No Fraud
TXN10151100,No,79,High,No Fraud
TXN10151101,No,77,High,No Fraud
TXN10151102,No,29,Low,No Fraud
TXN10151103,No,50,Medium,No Fraud
TXN10151104,No,51,Medium,No Fraud
TXN10151105,No,54,Medium,No Fraud
TXN10151106,No,15,Low,No Fraud
TXN10151107,Yes,88,Critical,Merchant Fraud
TXN10151108,No,68,High,No Fraud
TXN10151109,No,70,High,No Fraud
TXN10151110,No,73,High,No Fraud
TXN10151111,No,4,Low,No Fraud
TXN10151112,No,53,Medium,No Fraud
TXN10151113,No,9,Low,No Fraud
TXN10151114,No,50,Medium,No Fraud
TXN10151115,No,5,Low,No Fraud
TXN10151116,No,15,Low,No Fraud
TXN10151117,No,18,Low,No Fraud
TXN10151118,No,6,Low,No Fraud
TXN10151119,No,9,Low,No Fraud
TXN10151120,No,77,High,No Fraud
TXN10151121,No,31,Medium,No Fraud
TXN10151122,No,7,Low,No Fraud
TXN10151123,No,19,Low,No Fraud
TXN10151124,No,76,High,No Fraud
TXN10151125,No,29,Low,No Fraud
TXN10151126,No,52,Medium,No Fraud
TXN10151127,No,77,High,No Fraud
TXN10151128,No,15,Low,No Fraud
TXN10151129,No,8,Low,No Fraud
TXN10151130,No,13,Low,No Fraud
TXN10151131,No,34,Medium,No Fraud
TXN10151132,No,38,Medium,No Fraud
TXN10151133,No,55,Medium,No Fraud
TXN10151134,No,4,Low,No Fraud
TXN10151135,No,36,Medium,No Fraud
TXN10151136,No,31,Medium,No Fraud
TXN10151137,No,70,High,No Fraud
TXN10151138,No,22,Low,No Fraud
TXN10151139,No,1,Low,No Fraud
TXN10151140,No,65,High,No Fraud
TXN10151141,No,70,High,No Fraud
TXN10151142,No,16,Low,No Fraud
TXN10151143,No,17,Low,No Fraud
TXN10151144,No,1,Low,No Fraud
TXN10151145,No,33,Medium,No Fraud
TXN10151146,No,70,High,No Fraud
TXN10151147,No,79,High,No Fraud
TXN10151148,No,18,Low,No Fraud
TXN10151149,No,56,Medium,No Fraud
TXN10151150,No,36,Medium,No Fraud
TXN10151151,No,68,High,No Fraud
TXN10151152,No,48,Medium,No Fraud
TXN10151153,No,45,Medium,No Fraud
TXN10151154,No,61,High,No Fraud
TXN10151155,No,43,Medium,No Fraud
TXN10151156,No,17,Low,No Fraud
TXN10151157,No,7,Low,No Fraud
TXN10151158,No,63,High,No Fraud
TXN10151159,No,73,High,No Fraud
TXN10151160,No,79,High,No Fraud
TXN10151161,No,39,Medium,No Fraud
TXN10151162,No,50,Medium,No Fraud
TXN10151163,No,54,Medium,No Fraud
TXN10151164,No,6,Low,No Fraud
TXN10151165,No,78,High,No Fraud
TXN10151166,No,45,Medium,No Fraud
TXN10151167,No,18,Low,No Fraud
TXN10151168,No,66,High,No Fraud
TXN10151169,No,44,Medium,No Fraud
TXN10151170,No,67,High,No Fraud
TXN10151171,No,14,Low,No Fraud
TXN10151172,No,60,Medium,No Fraud
TXN10151173,Yes,72,High,Card Fraud
TXN10151174,No,12,Low,No Fraud
TXN10151175,No,28,Low,No Fraud
TXN10151176,No,74,High,No Fraud
TXN10151177,No,16,Low,No Fraud
TXN10151178,No,38,Medium,No Fraud
TXN10151179,No,68,High,No Fraud
TXN10151180,No,30,Low,No Fraud
TXN10151181,No,9,Low,No Fraud
TXN10151182,No,52,Medium,No Fraud
TXN10151183,No,55,Medium,No Fraud
TXN10151184,No,45,Medium,No Fraud
TXN10151185,No,48,Medium,No Fraud
TXN10151186,No,12,Low,No Fraud
TXN10151187,No,65,High,No Fraud
TXN10151188,No,61,High,No Fraud
TXN10151189,No,62,High,No Fraud
TXN10151190,No,57,Medium,No Fraud
TXN10151191,No,80,High,No Fraud
TXN10151192,No,36,Medium,No Fraud
TXN10151193,No,59,Medium,No Fraud
TXN10151194,No,64,High,No Fraud
TXN10151195,No,1,Low,No Fraud
TXN10151196,No,7,Low,No Fraud
TXN10151197,No,20,Low,No Fraud
TXN10151198,No,14,Low,No Fraud
TXN10151199,No,22,Low,No Fraud
TXN10151200,No,56,Medium,No Fraud
TXN10151201,No,49,Medium,No Fraud
TXN10151202,No,47,Medium,No Fraud
TXN10151203,No,23,Low,No Fraud
TXN10151204,No,34,Medium,No Fraud
TXN10151205,No,31,Medium,No Fraud
TXN10151206,No,12,Low,No Fraud
TXN10151207,No,34,Medium,No Fraud
TXN10151208,No,26,Low,No Fraud
TXN10151209,No,4,Low,No Fraud
TXN10151210,No,18,Low,No Fraud
TXN10151211,No,1,Low,No Fraud
TXN10151212,No,72,High,No Fraud
TXN10151213,No,28,Low,No Fraud
TXN10151214,No,6,Low,No Fraud
TXN10151215,No,7,Low,No Fraud
TXN10151216,No,69,High,No Fraud
TXN10151217,No,50,Medium,No Fraud
TXN10151218,No,44,Medium,No Fraud
TXN10151219,No,48,Medium,No Fraud
TXN10151220,No,32,Medium,No Fraud
TXN10151221,No,39,Medium,No Fraud
TXN10151222,No,57,Medium,No Fraud
TXN10151223,No,6,Low,No Fraud
TXN10151224,No,45,Medium,No Fraud
TXN10151225,No,66,High,No Fraud
TXN10151226,No,19,Low,No Fraud
TXN10151227,No,30,Low,No Fraud
TXN10151228,No,46,Medium,No Fraud
TXN10151229,No,43,Medium,No Fraud
TXN10151230,No,48,Medium,No Fraud
TXN10151231,No,55,Medium,No Fraud
TXN10151232,No,1,Low,No Fraud
TXN10151233,No,33,Medium,No Fraud
TXN10151234,No,54,Medium,No Fraud
TXN10151235,No,11,Low,No Fraud
TXN10151236,No,55,Medium,No Fraud
TXN10151237,No,79,High,No Fraud
TXN10151238,No,47,Medium,No Fraud
TXN10151239,No,55,Medium,No Fraud
TXN10151240,No,72,High,No Fraud
TXN10151241,No,13,Low,No Fraud
TXN10151242,No,65,High,No Fraud
TXN10151243,No,75,High,No Fraud
TXN10151244,No,2,Low,No Fraud
TXN10151245,No,4,Low,No Fraud
TXN10151246,No,77,High,No Fraud
TXN10151247,No,5,Low,No Fraud
TXN10151248,No,47,Medium,No Fraud
TXN10151249,No,71,High,No Fraud
TXN10151250,No,72,High,No Fraud
TXN10151251,No,1,Low,No Fraud
TXN10151252,No,57,Medium,No Fraud
TXN10151253,No,71,High,No Fraud
TXN10151254,No,31,Medium,No Fraud
TXN10151255,No,34,Medium,No Fraud
TXN10151256,No,20,Low,No Fraud
TXN10151257,No,55,Medium,No Fraud
TXN10151258,No,51,Medium,No Fraud
TXN10151259,No,73,High,No Fraud
TXN10151260,No,23,Low,No Fraud
TXN10151261,No,69,High,No Fraud
TXN10151262,No,5,Low,No Fraud
TXN10151263,No,57,Medium,No Fraud
TXN10151264,No,68,High,No Fraud
TXN10151265,No,6,Low,No Fraud
TXN10151266,No,2,Low,No Fraud
TXN10151267,No,69,High,No Fraud
TXN10151268,No,7,Low,No Fraud
TXN10151269,No,78,High,No Fraud
TXN10151270,No,74,High,No Fraud
TXN10151271,No,16,Low,No Fraud
TXN10151272,No,79,High,No Fraud
TXN10151273,No,41,Medium,No Fraud
TXN10151274,No,1,Low,No Fraud
TXN10151275,No,40,Medium,No Fraud
TXN10151276,No,35,Medium,No Fraud
TXN10151277,No,58,Medium,No Fraud
TXN10151278,No,10,Low,No Fraud
TXN10151279,No,42,Medium,No Fraud
TXN10151280,No,20,Low,No Fraud
TXN10151281,No,80,High,No Fraud
TXN10151282,No,5,Low,No Fraud
TXN10151283,No,15,Low,No Fraud
TXN10151284,No,78,High,No Fraud
TXN10151285,No,4,Low,No Fraud
TXN10151286,No,19,Low,No Fraud
TXN10151287,No,23,Low,No Fraud
TXN10151288,No,3,Low,No Fraud
TXN10151289,No,25,Low,No Fraud
TXN10151290,No,58,Medium,No Fraud
TXN10151291,No,41,Medium,No Fraud
TXN10151292,No,53,Medium,No Fraud
TXN10151293,No,69,High,No Fraud
TXN10151294,No,41,Medium,No Fraud
TXN10151295,No,11,Low,No Fraud
TXN10151296,No,10,Low,No Fraud
TXN10151297,No,37,Medium,No Fraud
TXN10151298,No,26,Low,No Fraud
TXN10151299,No,16,Low,No Fraud
TXN10151300,No,5,Low,No Fraud
TXN10151301,No,59,Medium,No Fraud
TXN10151302,No,14,Low,No Fraud
TXN10151303,No,41,Medium,No Fraud
TXN10151304,No,23,Low,No Fraud
TXN10151305,No,37,Medium,No Fraud
TXN10151306,No,76,High,No Fraud
TXN10151307,No,33,Medium,No Fraud
TXN10151308,No,26,Low,No Fraud
TXN10151309,No,36,Medium,No Fraud
TXN10151310,No,66,High,No Fraud
TXN10151311,No,49,Medium,No Fraud
TXN10151312,No,14,Low,No Fraud
TXN10151313,No,22,Low,No Fraud
TXN10151314,No,10,Low,No Fraud
TXN10151315,No,16,Low,No Fraud
TXN10151316,No,15,Low,No Fraud
TXN10151317,No,23,Low,No Fraud
TXN10151318,No,29,Low,No Fraud
TXN10151319,No,45,Medium,No Fraud
TXN10151320,No,19,Low,No Fraud
TXN10151321,No,79,High,No Fraud
TXN10151322,No,29,Low,No Fraud
TXN10151323,No,57,Medium,No Fraud
TXN10151324,No,77,High,No Fraud
TXN10151325,No,40,Medium,No Fraud
TXN10151326,No,32,Medium,No Fraud
TXN10151327,No,22,Low,No Fraud
TXN10151328,No,55,Medium,No Fraud
TXN10151329,No,21,Low,No Fraud
TXN10151330,No,73,High,No Fraud
TXN10151331,No,57,Medium,No Fraud
TXN10151332,No,5,Low,No Fraud
TXN10151333,No,75,High,No Fraud
TXN10151334,No,69,High,No Fraud
TXN10151335,No,32,Medium,No Fraud
TXN10151336,No,35,Medium,No Fraud
TXN10151337,No,27,Low,No Fraud
TXN10151338,No,2,Low,No Fraud
TXN10151339,No,50,Medium,No Fraud
TXN10151340,No,39,Medium,No Fraud
TXN10151341,No,13,Low,No Fraud
TXN10151342,No,9,Low,No Fraud
TXN10151343,No,42,Medium,No Fraud
TXN10151344,No,62,High,No Fraud
TXN10151345,No,57,Medium,No Fraud
TXN10151346,No,39,Medium,No Fraud
TXN10151347,No,13,Low,No Fraud
TXN10151348,No,15,Low,No Fraud
TXN10151349,No,2,Low,No Fraud
TXN10151350,No,1,Low,No Fraud
TXN10151351,No,13,Low,No Fraud
TXN10151352,No,34,Medium,No Fraud
TXN10151353,No,3,Low,No Fraud
TXN10151354,No,56,Medium,No Fraud
TXN10151355,No,40,Medium,No Fraud
TXN10151356,No,59,Medium,No Fraud
TXN10151357,No,70,High,No Fraud
TXN10151358,No,20,Low,No Fraud
TXN10151359,No,13,Low,No Fraud
TXN10151360,No,47,Medium,No Fraud
TXN10151361,No,20,Low,No Fraud
TXN10151362,No,9,Low,No Fraud
TXN10151363,No,71,High,No Fraud
TXN10151364,No,52,Medium,No Fraud
TXN10151365,No,13,Low,No Fraud
TXN10151366,No,62,High,No Fraud
TXN10151367,No,6,Low,No Fraud
TXN10151368,No,38,Medium,No Fraud
TXN10151369,No,3,Low,No Fraud
TXN10151370,No,66,High,No Fraud
TXN10151371,No,79,High,No Fraud
TXN10151372,No,14,Low,No Fraud
TXN10151373,No,32,Medium,No Fraud
TXN10151374,No,1,Low,No Fraud
TXN10151375,No,55,Medium,No Fraud
TXN10151376,No,77,High,No Fraud
TXN10151377,No,3,Low,No Fraud
TXN10151378,No,70,High,No Fraud
TXN10151379,No,53,Medium,No Fraud
TXN10151380,No,33,Medium,No Fraud
TXN10151381,No,43,Medium,No Fraud
TXN10151382,No,43,Medium,No Fraud
TXN10151383,No,31,Medium,No Fraud
TXN10151384,No,67,High,No Fraud
TXN10151385,No,64,High,No Fraud
TXN10151386,No,12,Low,No Fraud
TXN10151387,No,5,Low,No Fraud
TXN10151388,No,11,Low,No Fraud
TXN10151389,No,37,Medium,No Fraud
TXN10151390,No,30,Low,No Fraud
TXN10151391,No,79,High,No Fraud
TXN10151392,No,15,Low,No Fraud
TXN10151393,No,5,Low,No Fraud
TXN10151394,No,64,High,No Fraud
TXN10151395,No,22,Low,No Fraud
TXN10151396,No,54,Medium,No Fraud
TXN10151397,Yes,81,Critical,UPI Fraud
TXN10151398,No,65,High,No Fraud
TXN10151399,No,55,Medium,No Fraud
TXN10151400,No,46,Medium,No Fraud
TXN10151401,No,51,Medium,No Fraud
TXN10151402,No,47,Medium,No Fraud
TXN10151403,No,73,High,No Fraud
TXN10151404,No,56,Medium,No Fraud
TXN10151405,No,50,Medium,No Fraud
TXN10151406,No,74,High,No Fraud
TXN10151407,No,60,Medium,No Fraud
TXN10151408,No,10,Low,No Fraud
TXN10151409,No,29,Low,No Fraud
TXN10151410,No,33,Medium,No Fraud
TXN10151411,No,41,Medium,No Fraud
TXN10151412,No,11,Low,No Fraud
TXN10151413,No,3,Low,No Fraud
TXN10151414,No,62,High,No Fraud
TXN10151415,No,79,High,No Fraud
TXN10151416,No,36,Medium,No Fraud
TXN10151417,No,24,Low,No Fraud
TXN10151418,No,41,Medium,No Fraud
TXN10151419,No,32,Medium,No Fraud
TXN10151420,No,76,High,No Fraud
TXN10151421,No,15,Low,No Fraud
TXN10151422,No,77,High,No Fraud
TXN10151423,No,43,Medium,No Fraud
TXN10151424,No,48,Medium,No Fraud
TXN10151425,No,7,Low,No Fraud
TXN10151426,No,56,Medium,No Fraud
TXN10151427,No,22,Low,No Fraud
TXN10151428,No,70,High,No Fraud
TXN10151429,No,25,Low,No Fraud
TXN10151430,No,38,Medium,No Fraud
TXN10151431,No,36,Medium,No Fraud
TXN10151432,No,63,High,No Fraud
TXN10151433,No,72,High,No Fraud
TXN10151434,No,77,High,No Fraud
TXN10151435,No,57,Medium,No Fraud
TXN10151436,No,46,Medium,No Fraud
TXN10151437,No,46,Medium,No Fraud
TXN10151438,No,62,High,No Fraud
TXN10151439,No,16,Low,No Fraud
TXN10151440,No,44,Medium,No Fraud
TXN10151441,No,55,Medium,No Fraud
TXN10151442,No,44,Medium,No Fraud
TXN10151443,No,38,Medium,No Fraud
TXN10151444,No,51,Medium,No Fraud
TXN10151445,No,29,Low,No Fraud
TXN10151446,No,41,Medium,No Fraud
TXN10151447,No,13,Low,No Fraud
TXN10151448,No,58,Medium,No Fraud
TXN10151449,No,12,Low,No Fraud
TXN10151450,No,52,Medium,No Fraud
TXN10151451,No,54,Medium,No Fraud
TXN10151452,No,32,Medium,No Fraud
TXN10151453,No,69,High,No Fraud
TXN10151454,No,29,Low,No Fraud
TXN10151455,No,26,Low,No Fraud
TXN10151456,No,44,Medium,No Fraud
TXN10151457,No,55,Medium,No Fraud
TXN10151458,No,47,Medium,No Fraud
TXN10151459,No,30,Low,No Fraud
TXN10151460,No,35,Medium,No Fraud
TXN10151461,Yes,94,Critical,UPI Fraud
TXN10151462,No,1,Low,No Fraud
TXN10151463,No,56,Medium,No Fraud
TXN10151464,No,29,Low,No Fraud
TXN10151465,No,16,Low,No Fraud
TXN10151466,No,58,Medium,No Fraud
TXN10151467,No,70,High,No Fraud
TXN10151468,No,74,High,No Fraud
TXN10151469,No,39,Medium,No Fraud
TXN10151470,No,11,Low,No Fraud
TXN10151471,No,18,Low,No Fraud
TXN10151472,No,21,Low,No Fraud
TXN10151473,No,46,Medium,No Fraud
TXN10151474,No,55,Medium,No Fraud
TXN10151475,No,54,Medium,No Fraud
TXN10151476,No,27,Low,No Fraud
TXN10151477,No,70,High,No Fraud
TXN10151478,No,19,Low,No Fraud
TXN10151479,No,77,High,No Fraud
TXN10151480,No,63,High,No Fraud
TXN10151481,No,16,Low,No Fraud
TXN10151482,No,53,Medium,No Fraud
TXN10151483,No,56,Medium,No Fraud
TXN10151484,No,48,Medium,No Fraud
TXN10151485,No,1,Low,No Fraud
TXN10151486,No,52,Medium,No Fraud
TXN10151487,No,21,Low,No Fraud
TXN10151488,No,66,High,No Fraud
TXN10151489,No,36,Medium,No Fraud
TXN10151490,No,48,Medium,No Fraud
TXN10151491,No,22,Low,No Fraud
TXN10151492,No,3,Low,No Fraud
TXN10151493,No,34,Medium,No Fraud
TXN10151494,No,78,High,No Fraud
TXN10151495,No,71,High,No Fraud
TXN10151496,No,46,Medium,No Fraud
TXN10151497,No,66,High,No Fraud
TXN10151498,No,1,Low,No Fraud
TXN10151499,No,55,Medium,No Fraud
TXN10151500,No,33,Medium,No Fraud
TXN10151501,No,70,High,No Fraud
TXN10151502,No,73,High,No Fraud
TXN10151503,No,12,Low,No Fraud
TXN10151504,No,27,Low,No Fraud
TXN10151505,No,29,Low,No Fraud
TXN10151506,No,23,Low,No Fraud
TXN10151507,No,11,Low,No Fraud
TXN10151508,No,7,Low,No Fraud
TXN10151509,No,23,Low,No Fraud
TXN10151510,No,44,Medium,No Fraud
TXN10151511,No,20,Low,No Fraud
TXN10151512,No,42,Medium,No Fraud
TXN10151513,No,28,Low,No Fraud
TXN10151514,No,20,Low,No Fraud
TXN10151515,No,26,Low,No Fraud
TXN10151516,No,35,Medium,No Fraud
TXN10151517,No,74,High,No Fraud
TXN10151518,No,19,Low,No Fraud
TXN10151519,No,26,Low,No Fraud
TXN10151520,No,31,Medium,No Fraud
TXN10151521,No,35,Medium,No Fraud
TXN10151522,No,14,Low,No Fraud
TXN10151523,No,25,Low,No Fraud
TXN10151524,No,80,High,No Fraud
TXN10151525,No,27,Low,No Fraud
TXN10151526,No,25,Low,No Fraud
TXN10151527,No,71,High,No Fraud
TXN10151528,No,40,Medium,No Fraud
TXN10151529,No,66,High,No Fraud
TXN10151530,No,10,Low,No Fraud
TXN10151531,No,31,Medium,No Fraud
TXN10151532,No,68,High,No Fraud
TXN10151533,No,30,Low,No Fraud
TXN10151534,No,8,Low,No Fraud
TXN10151535,No,21,Low,No Fraud
TXN10151536,No,5,Low,No Fraud
TXN10151537,No,4,Low,No Fraud
TXN10151538,No,49,Medium,No Fraud
TXN10151539,No,38,Medium,No Fraud
TXN10151540,No,8,Low,No Fraud
TXN10151541,No,36,Medium,No Fraud
TXN10151542,No,26,Low,No Fraud
TXN10151543,No,38,Medium,No Fraud
TXN10151544,No,49,Medium,No Fraud
TXN10151545,No,20,Low,No Fraud
TXN10151546,No,74,High,No Fraud
TXN10151547,No,79,High,No Fraud
TXN10151548,No,47,Medium,No Fraud
TXN10151549,No,35,Medium,No Fraud
TXN10151550,No,48,Medium,No Fraud
TXN10151551,No,32,Medium,No Fraud
TXN10151552,No,18,Low,No Fraud
TXN10151553,No,16,Low,No Fraud
TXN10151554,No,2,Low,No Fraud
TXN10151555,No,1,Low,No Fraud
TXN10151556,No,44,Medium,No Fraud
TXN10151557,No,14,Low,No Fraud
TXN10151558,No,80,High,No Fraud
TXN10151559,No,78,High,No Fraud
TXN10151560,No,30,Low,No Fraud
TXN10151561,No,27,Low,No Fraud
TXN10151562,No,53,Medium,No Fraud
TXN10151563,No,73,High,No Fraud
TXN10151564,No,3,Low,No Fraud
TXN10151565,No,19,Low,No Fraud
TXN10151566,No,67,High,No Fraud
TXN10151567,No,49,Medium,No Fraud
TXN10151568,No,37,Medium,No Fraud
TXN10151569,No,42,Medium,No Fraud
TXN10151570,No,29,Low,No Fraud
TXN10151571,No,13,Low,No Fraud
TXN10151572,No,60,Medium,No Fraud
TXN10151573,No,23,Low,No Fraud
TXN10151574,No,41,Medium,No Fraud
TXN10151575,No,43,Medium,No Fraud
TXN10151576,No,12,Low,No Fraud
TXN10151577,No,33,Medium,No Fraud
TXN10151578,No,16,Low,No Fraud
TXN10151579,No,20,Low,No Fraud
TXN10151580,No,2,Low,No Fraud
TXN10151581,No,30,Low,No Fraud
TXN10151582,No,1,Low,No Fraud
TXN10151583,No,57,Medium,No Fraud
TXN10151584,No,8,Low,No Fraud
TXN10151585,No,24,Low,No Fraud
TXN10151586,No,17,Low,No Fraud
TXN10151587,No,79,High,No Fraud
TXN10151588,No,4,Low,No Fraud
TXN10151589,No,26,Low,No Fraud
TXN10151590,No,72,High,No Fraud
TXN10151591,No,15,Low,No Fraud
TXN10151592,No,26,Low,No Fraud
TXN10151593,No,30,Low,No Fraud
TXN10151594,No,30,Low,No Fraud
TXN10151595,No,3,Low,No Fraud
TXN10151596,No,11,Low,No Fraud
TXN10151597,No,65,High,No Fraud
TXN10151598,No,18,Low,No Fraud
TXN10151599,No,13,Low,No Fraud
TXN10151600,No,36,Medium,No Fraud
TXN10151601,No,29,Low,No Fraud
TXN10151602,No,52,Medium,No Fraud
TXN10151603,No,11,Low,No Fraud
TXN10151604,No,41,Medium,No Fraud
TXN10151605,No,4,Low,No Fraud
TXN10151606,No,8,Low,No Fraud
TXN10151607,No,34,Medium,No Fraud
TXN10151608,No,18,Low,No Fraud
TXN10151609,No,9,Low,No Fraud
TXN10151610,No,80,High,No Fraud
TXN10151611,No,75,High,No Fraud
TXN10151612,No,40,Medium,No Fraud
TXN10151613,No,37,Medium,No Fraud
TXN10151614,No,42,Medium,No Fraud
TXN10151615,No,4,Low,No Fraud
TXN10151616,No,30,Low,No Fraud
TXN10151617,No,9,Low,No Fraud
TXN10151618,No,51,Medium,No Fraud
TXN10151619,No,13,Low,No Fraud
TXN10151620,No,64,High,No Fraud
TXN10151621,No,22,Low,No Fraud
TXN10151622,No,3,Low,No Fraud
TXN10151623,No,2,Low,No Fraud
TXN10151624,No,9,Low,No Fraud
TXN10151625,No,37,Medium,No Fraud
TXN10151626,No,38,Medium,No Fraud
TXN10151627,No,31,Medium,No Fraud
TXN10151628,No,6,Low,No Fraud
TXN10151629,No,25,Low,No Fraud
TXN10151630,No,57,Medium,No Fraud
TXN10151631,No,4,Low,No Fraud
TXN10151632,No,49,Medium,No Fraud
TXN10151633,No,51,Medium,No Fraud
TXN10151634,No,36,Medium,No Fraud
TXN10151635,No,58,Medium,No Fraud
TXN10151636,No,15,Low,No Fraud
TXN10151637,No,31,Medium,No Fraud
TXN10151638,No,19,Low,No Fraud
TXN10151639,No,47,Medium,No Fraud
TXN10151640,No,26,Low,No Fraud
TXN10151641,No,60,Medium,No Fraud
TXN10151642,No,13,Low,No Fraud
TXN10151643,No,20,Low,No Fraud
TXN10151644,No,41,Medium,No Fraud
TXN10151645,No,28,Low,No Fraud
TXN10151646,No,53,Medium,No Fraud
TXN10151647,No,80,High,No Fraud
TXN10151648,No,75,High,No Fraud
TXN10151649,No,64,High,No Fraud
TXN10151650,No,7,Low,No Fraud
TXN10151651,No,11,Low,No Fraud
TXN10151652,No,59,Medium,No Fraud
TXN10151653,No,4,Low,No Fraud
TXN10151654,No,5,Low,No Fraud
TXN10151655,No,56,Medium,No Fraud
TXN10151656,No,13,Low,No Fraud
TXN10151657,No,65,High,No Fraud
TXN10151658,No,59,Medium,No Fraud
TXN10151659,No,45,Medium,No Fraud
TXN10151660,No,28,Low,No Fraud
TXN10151661,No,19,Low,No Fraud
TXN10151662,No,38,Medium,No Fraud
TXN10151663,No,59,Medium,No Fraud
TXN10151664,No,26,Low,No Fraud
TXN10151665,No,72,High,No Fraud
TXN10151666,No,65,High,No Fraud
TXN10151667,No,45,Medium,No Fraud
TXN10151668,No,78,High,No Fraud
TXN10151669,No,37,Medium,No Fraud
TXN10151670,No,56,Medium,No Fraud
TXN10151671,No,74,High,No Fraud
TXN10151672,No,57,Medium,No Fraud
TXN10151673,No,50,Medium,No Fraud
TXN10151674,No,75,High,No Fraud
TXN10151675,No,76,High,No Fraud
TXN10151676,No,67,High,No Fraud
TXN10151677,No,61,High,No Fraud
TXN10151678,No,23,Low,No Fraud
TXN10151679,No,56,Medium,No Fraud
TXN10151680,No,42,Medium,No Fraud
TXN10151681,No,65,High,No Fraud
TXN10151682,No,59,Medium,No Fraud
TXN10151683,No,15,Low,No Fraud
TXN10151684,No,75,High,No Fraud
TXN10151685,No,5,Low,No Fraud
TXN10151686,No,2,Low,No Fraud
TXN10151687,No,32,Medium,No Fraud
TXN10151688,No,59,Medium,No Fraud
TXN10151689,No,26,Low,No Fraud
TXN10151690,No,11,Low,No Fraud
TXN10151691,No,30,Low,No Fraud
TXN10151692,No,60,Medium,No Fraud
TXN10151693,No,69,High,No Fraud
TXN10151694,No,31,Medium,No Fraud
TXN10151695,No,6,Low,No Fraud
TXN10151696,No,60,Medium,No Fraud
TXN10151697,No,71,High,No Fraud
TXN10151698,No,77,High,No Fraud
TXN10151699,No,41,Medium,No Fraud
TXN10151700,No,15,Low,No Fraud
TXN10151701,No,7,Low,No Fraud
TXN10151702,No,15,Low,No Fraud
TXN10151703,No,16,Low,No Fraud
TXN10151704,No,53,Medium,No Fraud
TXN10151705,No,53,Medium,No Fraud
TXN10151706,No,27,Low,No Fraud
TXN10151707,No,36,Medium,No Fraud
TXN10151708,No,42,Medium,No Fraud
TXN10151709,No,5,Low,No Fraud
TXN10151710,No,70,High,No Fraud
TXN10151711,No,23,Low,No Fraud
TXN10151712,No,69,High,No Fraud
TXN10151713,No,45,Medium,No Fraud
TXN10151714,No,79,High,No Fraud
TXN10151715,No,18,Low,No Fraud
TXN10151716,No,13,Low,No Fraud
TXN10151717,No,78,High,No Fraud
TXN10151718,No,40,Medium,No Fraud
TXN10151719,No,37,Medium,No Fraud
TXN10151720,No,47,Medium,No Fraud
TXN10151721,No,13,Low,No Fraud
TXN10151722,No,29,Low,No Fraud
TXN10151723,No,80,High,No Fraud
TXN10151724,No,37,Medium,No Fraud
TXN10151725,No,48,Medium,No Fraud
TXN10151726,No,78,High,No Fraud
TXN10151727,No,60,Medium,No Fraud
TXN10151728,No,46,Medium,No Fraud
TXN10151729,No,69,High,No Fraud
TXN10151730,No,75,High,No Fraud
TXN10151731,No,10,Low,No Fraud
TXN10151732,No,41,Medium,No Fraud
TXN10151733,No,53,Medium,No Fraud
TXN10151734,No,27,Low,No Fraud
TXN10151735,No,63,High,No Fraud
TXN10151736,No,17,Low,No Fraud
TXN10151737,No,8,Low,No Fraud
TXN10151738,No,1,Low,No Fraud
TXN10151739,No,70,High,No Fraud
TXN10151740,No,75,High,No Fraud
TXN10151741,No,68,High,No Fraud
TXN10151742,No,59,Medium,No Fraud
TXN10151743,No,46,Medium,No Fraud
TXN10151744,No,35,Medium,No Fraud
TXN10151745,No,78,High,No Fraud
TXN10151746,No,44,Medium,No Fraud
TXN10151747,No,8,Low,No Fraud
TXN10151748,No,29,Low,No Fraud
TXN10151749,No,32,Medium,No Fraud
