Transaction_ID,Customer_ID,Merchant_ID,Transaction_Date,Transaction_Amount,Payment_Method,Channel,Transaction_Status,Transaction_Fee,Currency
TXN10145311,CUST107621,MER102434,14-11-2023,965.19,UPI,Mobile App,Success,4.83,INR
TXN10145312,CUST115057,MER100006,06-09-2025,2014.9,Debit Card,POS,Success,10.07,INR
TXN10145313,CUST117158,MER101630,22-04-2024,222.91,Credit Card,Mobile App,Success,0.67,INR
TXN10145314,CUST103041,MER102304,18-11-2023,122.4,UPI,POS,Success,0.24,INR
TXN10145315,CUST103679,MER101909,27-07-2023,272.42,UPI,Mobile App,Failed,0.82,INR
TXN10145316,CUST107904,MER102428,28-05-2023,699.21,Net Banking,Mobile App,Success,1.4,INR
TXN10145317,CUST111933,MER100034,20-10-2023,305.41,Debit Card,Mobile App,Success,0.61,INR
TXN10145318,CUST103772,MER102021,08-09-2025,1349.96,Credit Card,POS,Success,4.05,INR
TXN10145319,CUST104288,MER102774,21-05-2023,1011.91,UPI,Mobile App,Success,5.06,INR
TXN10145320,CUST111189,MER100838,29-05-2023,4796.23,Debit Card,POS,Success,38.37,INR
TXN10145321,CUST107817,MER100693,28-04-2025,1289.12,Net Banking,Mobile App,Declined,3.87,INR
TXN10145322,CUST105042,MER102406,21-03-2025,2879.16,Credit Card,Web,Success,8.64,INR
TXN10145323,CUST113728,MER100576,05-02-2023,75.33,UPI,Mobile App,Success,0.38,INR
TXN10145324,CUST115094,MER101648,20-12-2023,841.11,UPI,Mobile App,Success,1.68,INR
TXN10145325,CUST110509,MER100309,18-03-2024,1390.72,Wallet,Mobile App,Success,4.17,INR
TXN10145326,CUST106216,MER101555,13-06-2024,2764.48,UPI,POS,Success,5.53,INR
TXN10145327,CUST112529,MER100717,25-07-2025,764.14,Debit Card,Mobile App,Success,1.53,INR
TXN10145328,CUST105775,MER100164,31-01-2023,1875.8,Debit Card,Mobile App,Success,9.38,INR
TXN10145329,CUST102035,MER102393,13-11-2025,2087.63,UPI,Web,Success,6.26,INR
TXN10145330,CUST109908,MER100518,19-08-2024,6539.18,Credit Card,POS,Success,32.7,INR
TXN10145331,CUST113409,MER102019,13-12-2024,887.58,Credit Card,Mobile App,Success,1.78,INR
TXN10145332,CUST119835,MER101757,09-12-2023,412.31,UPI,Web,Success,3.3,INR
TXN10145333,CUST102273,MER102176,18-01-2023,766.74,Debit Card,Mobile App,Success,1.53,INR
TXN10145334,CUST116258,MER101058,22-04-2023,1060.35,Net Banking,Mobile App,Success,2.12,INR
TXN10145335,CUST118333,MER100760,18-08-2025,1345.19,UPI,Mobile App,Success,2.69,INR
TXN10145336,CUST113694,MER101953,18-08-2024,2091.52,UPI,Mobile App,Success,4.18,INR
TXN10145337,CUST117697,MER102852,11-01-2023,730.53,Debit Card,Mobile App,Success,2.19,INR
TXN10145338,CUST115353,MER100356,27-11-2024,1234.27,Credit Card,Mobile App,Success,2.47,INR
TXN10145339,CUST104369,MER100212,29-01-2025,1123.13,UPI,Mobile App,Success,3.37,INR
TXN10145340,CUST105188,MER101117,17-06-2024,1654.22,UPI,Mobile App,Success,3.31,INR
TXN10145341,CUST101889,MER101959,01-02-2024,270.84,Net Banking,Mobile App,Success,0.81,INR
TXN10145342,CUST116961,MER102548,20-02-2025,816.81,UPI,POS,Success,1.63,INR
TXN10145343,CUST113516,MER101300,10-03-2024,867.4,Net Banking,Mobile App,Success,1.73,INR
TXN10145344,CUST111408,MER102370,30-10-2023,460.71,Debit Card,Mobile App,Success,0.92,INR
TXN10145345,CUST116685,MER102813,18-01-2024,1682.88,Net Banking,Mobile App,Success,5.05,INR
TXN10145346,CUST119503,MER102131,05-02-2024,844.43,UPI,Web,Success,4.22,INR
TXN10145347,CUST106685,MER101372,25-09-2024,2448.68,UPI,Mobile App,Success,7.35,INR
TXN10145348,CUST118285,MER102263,18-06-2025,1773.7,Net Banking,Web,Success,5.32,INR
TXN10145349,CUST101888,MER102806,17-11-2025,526.1,UPI,Mobile App,Success,1.05,INR
TXN10145350,CUST103068,MER101499,01-08-2025,1729.34,Debit Card,Mobile App,Success,5.19,INR
TXN10145351,CUST109259,MER101661,16-09-2025,903.98,Wallet,Mobile App,Success,2.71,INR
TXN10145352,CUST114863,MER100550,05-01-2025,313.37,Credit Card,Web,Success,2.51,INR
TXN10145353,CUST106092,MER101961,08-10-2024,438.37,UPI,Web,Success,3.51,INR
TXN10145354,CUST111481,MER101092,07-11-2025,2290.21,Credit Card,Mobile App,Success,6.87,INR
TXN10145355,CUST111169,MER102754,10-04-2024,785.27,UPI,Web,Success,3.93,INR
TXN10145356,CUST105126,MER102596,03-08-2023,1364.07,UPI,Mobile App,Success,4.09,INR
TXN10145357,CUST113419,MER102832,12-06-2025,1830.61,Wallet,Mobile App,Success,3.66,INR
TXN10145358,CUST117806,MER101567,24-07-2024,456.27,UPI,Mobile App,Success,2.28,INR
TXN10145359,CUST100929,MER100949,29-04-2025,555.72,UPI,Web,Declined,1.11,INR
TXN10145360,CUST107263,MER100393,09-10-2025,440.95,Debit Card,Web,Success,1.32,INR
TXN10145361,CUST108747,MER102946,06-03-2024,342.66,Net Banking,Mobile App,Success,2.74,INR
TXN10145362,CUST116966,MER102678,30-06-2025,330.44,Credit Card,POS,Success,0.66,INR
TXN10145363,CUST115191,MER101458,14-01-2025,489.2,UPI,Mobile App,Success,0.98,INR
TXN10145364,CUST119612,MER100896,29-08-2025,794.36,UPI,Mobile App,Success,2.38,INR
TXN10145365,CUST101493,MER102045,18-11-2025,3738.31,UPI,Web,Success,18.69,INR
TXN10145366,CUST113878,MER102173,01-09-2024,398.95,Debit Card,Mobile App,Success,1.2,INR
TXN10145367,CUST111386,MER100073,03-10-2023,418.71,Debit Card,POS,Declined,1.26,INR
TXN10145368,CUST115140,MER101684,16-04-2025,1217.44,Credit Card,Mobile App,Failed,6.09,INR
TXN10145369,CUST114469,MER100429,24-09-2024,1425.64,UPI,Web,Success,2.85,INR
TXN10145370,CUST103862,MER100436,15-08-2024,842.12,UPI,Mobile App,Success,2.53,INR
TXN10145371,CUST101213,MER100375,12-11-2024,584.38,UPI,Mobile App,Success,1.75,INR
TXN10145372,CUST103946,MER100971,13-12-2024,334.38,UPI,Web,Success,0.67,INR
TXN10145373,CUST101686,MER101824,21-12-2025,1856.5,Net Banking,Mobile App,Success,5.57,INR
TXN10145374,CUST113655,MER100188,05-01-2023,593.14,Wallet,Mobile App,Success,1.78,INR
TXN10145375,CUST111299,MER102901,26-09-2023,591.15,Credit Card,Web,Success,1.77,INR
TXN10145376,CUST102766,MER102328,04-05-2023,390.42,Debit Card,Mobile App,Success,1.95,INR
TXN10145377,CUST100761,MER101302,16-08-2023,706.31,UPI,Web,Success,1.41,INR
TXN10145378,CUST112952,MER100257,28-12-2024,1527.1,Debit Card,POS,Success,4.58,INR
TXN10145379,CUST110998,MER100673,09-11-2023,423.74,UPI,Mobile App,Success,1.27,INR
TXN10145380,CUST111015,MER100927,26-09-2024,2170.49,Debit Card,Web,Success,6.51,INR
TXN10145381,CUST102148,MER102756,29-10-2024,222.19,Debit Card,Mobile App,Success,0.44,INR
TXN10145382,CUST116914,MER101376,30-07-2023,602.4,UPI,POS,Success,1.81,INR
TXN10145383,CUST100579,MER101172,01-10-2024,763.16,Debit Card,Mobile App,Success,3.82,INR
TXN10145384,CUST103456,MER101370,04-07-2023,458.03,Debit Card,Mobile App,Success,1.37,INR
TXN10145385,CUST119169,MER101885,22-07-2024,1633.79,Wallet,Mobile App,Success,13.07,INR
TXN10145386,CUST100745,MER101102,12-10-2023,1763.43,Net Banking,POS,Success,3.53,INR
TXN10145387,CUST106759,MER102433,09-02-2023,517.85,Debit Card,Mobile App,Success,1.04,INR
TXN10145388,CUST110140,MER100360,19-01-2024,904.57,Debit Card,Mobile App,Success,4.52,INR
TXN10145389,CUST114806,MER100297,13-02-2025,973.43,Credit Card,POS,Success,1.95,INR
TXN10145390,CUST115734,MER101574,17-12-2025,1200.73,Credit Card,Mobile App,Success,2.4,INR
TXN10145391,CUST111178,MER100589,14-02-2023,895.71,UPI,Mobile App,Success,4.48,INR
TXN10145392,CUST106984,MER101828,25-08-2023,412.81,Wallet,Mobile App,Success,2.06,INR
TXN10145393,CUST118999,MER100531,25-04-2023,1342.69,UPI,Mobile App,Success,2.69,INR
TXN10145394,CUST114387,MER100856,07-01-2023,588.23,Wallet,Mobile App,Success,2.94,INR
TXN10145395,CUST114497,MER101033,25-04-2024,1520.89,Credit Card,Mobile App,Success,3.04,INR
TXN10145396,CUST110631,MER102704,02-06-2023,496.38,Debit Card,Mobile App,Success,0.99,INR
TXN10145397,CUST113446,MER102957,24-06-2024,776.09,UPI,Mobile App,Success,3.88,INR
TXN10145398,CUST101724,MER101651,09-04-2024,1353.03,Credit Card,Web,Success,4.06,INR
TXN10145399,CUST115018,MER101572,19-03-2024,2430.98,UPI,Mobile App,Success,7.29,INR
TXN10145400,CUST102620,MER100358,03-05-2023,1063.03,UPI,Mobile App,Success,5.32,INR
TXN10145401,CUST117380,MER101218,30-05-2024,1075.35,Debit Card,Mobile App,Success,5.38,INR
TXN10145402,CUST107748,MER101864,15-12-2023,266.01,UPI,POS,Success,0.53,INR
TXN10145403,CUST108132,MER102111,21-11-2025,4405.57,UPI,POS,Failed,8.81,INR
TXN10145404,CUST117647,MER102256,02-01-2025,647.5,UPI,Web,Failed,1.3,INR
TXN10145405,CUST109454,MER101490,02-10-2024,1171.04,Net Banking,Mobile App,Success,2.34,INR
TXN10145406,CUST112093,MER100638,08-10-2024,513.72,Net Banking,Mobile App,Success,2.57,INR
TXN10145407,CUST105653,MER101616,28-09-2024,3089.98,UPI,Mobile App,Declined,6.18,INR
TXN10145408,CUST112039,MER102040,18-01-2024,904.79,Debit Card,Web,Success,4.52,INR
TXN10145409,CUST104484,MER100680,18-03-2025,685.02,UPI,Mobile App,Success,1.37,INR
TXN10145410,CUST114949,MER102293,28-03-2024,586.16,UPI,Web,Success,1.17,INR
TXN10145411,CUST117880,MER102622,03-01-2025,643.28,UPI,POS,Success,1.93,INR
TXN10145412,CUST115489,MER102919,13-02-2025,1648.07,UPI,Mobile App,Success,4.94,INR
TXN10145413,CUST116692,MER101964,10-10-2025,4238.24,Debit Card,POS,Success,12.71,INR
TXN10145414,CUST101147,MER102512,03-07-2023,855.89,Credit Card,POS,Success,4.28,INR
TXN10145415,CUST119294,MER102647,01-07-2025,809.54,Debit Card,Mobile App,Success,1.62,INR
TXN10145416,CUST110746,MER101965,17-01-2023,758.61,Credit Card,Mobile App,Success,2.28,INR
TXN10145417,CUST109567,MER102047,21-10-2023,778.12,Wallet,Mobile App,Success,2.33,INR
TXN10145418,CUST117404,MER102561,03-02-2025,553.41,UPI,Web,Success,1.66,INR
TXN10145419,CUST100328,MER100209,20-02-2023,780.88,UPI,Mobile App,Success,1.56,INR
TXN10145420,CUST100054,MER101433,12-09-2024,770.59,Credit Card,Mobile App,Success,3.85,INR
TXN10145421,CUST108078,MER102936,23-12-2023,1060.35,UPI,Web,Success,8.48,INR
TXN10145422,CUST112444,MER102252,17-02-2025,1942.46,UPI,Mobile App,Success,3.88,INR
TXN10145423,CUST103761,MER102570,19-10-2024,1743.16,Net Banking,Web,Success,13.95,INR
TXN10145424,CUST108128,MER102442,15-01-2023,440.27,Debit Card,Mobile App,Success,2.2,INR
TXN10145425,CUST113132,MER101569,21-08-2023,1492.77,UPI,POS,Success,11.94,INR
TXN10145426,CUST116743,MER101518,07-04-2025,349.73,UPI,Mobile App,Success,1.75,INR
TXN10145427,CUST109133,MER100724,21-01-2025,1061.1,UPI,Mobile App,Success,8.49,INR
TXN10145428,CUST114162,MER100520,23-01-2024,187.1,UPI,Mobile App,Success,0.37,INR
TXN10145429,CUST109559,MER101928,04-07-2023,445.9,UPI,POS,Success,1.34,INR
TXN10145430,CUST105595,MER100963,18-05-2023,549.54,Debit Card,Mobile App,Success,1.1,INR
TXN10145431,CUST112478,MER100788,25-11-2023,712.76,UPI,POS,Success,2.14,INR
TXN10145432,CUST119632,MER100476,04-08-2023,3276.97,Debit Card,Mobile App,Success,9.83,INR
TXN10145433,CUST113774,MER100957,17-10-2023,452.05,Credit Card,Mobile App,Success,3.62,INR
TXN10145434,CUST119086,MER101749,06-04-2023,927.23,UPI,Mobile App,Success,1.85,INR
TXN10145435,CUST101175,MER102600,03-05-2023,527.03,UPI,Mobile App,Success,1.05,INR
TXN10145436,CUST117510,MER101467,22-06-2025,674.94,Credit Card,Mobile App,Success,3.37,INR
TXN10145437,CUST111297,MER101233,17-07-2024,582.12,Debit Card,POS,Success,4.66,INR
TXN10145438,CUST115578,MER101991,21-12-2025,513.1,Net Banking,POS,Success,1.54,INR
TXN10145439,CUST101810,MER100829,31-03-2025,521.32,Debit Card,Mobile App,Success,1.04,INR
TXN10145440,CUST112486,MER100483,05-10-2023,532.4,Wallet,Mobile App,Success,2.66,INR
TXN10145441,CUST101230,MER100086,20-01-2025,735.29,UPI,POS,Success,3.68,INR
TXN10145442,CUST104809,MER101403,18-12-2025,2370.21,Debit Card,Mobile App,Success,4.74,INR
TXN10145443,CUST118849,MER102134,30-05-2023,741.92,Net Banking,Mobile App,Success,1.48,INR
TXN10145444,CUST119176,MER101418,19-01-2023,351.06,UPI,Mobile App,Success,1.76,INR
TXN10145445,CUST115065,MER102888,16-10-2023,4614.63,Credit Card,POS,Success,9.23,INR
TXN10145446,CUST105069,MER102848,27-06-2024,929.09,Debit Card,Web,Success,2.79,INR
TXN10145447,CUST103464,MER102430,07-08-2025,369.79,UPI,Mobile App,Success,1.11,INR
TXN10145448,CUST104760,MER101344,09-11-2025,996.16,Net Banking,POS,Success,4.98,INR
TXN10145449,CUST105718,MER102972,31-10-2025,1017.9,UPI,Mobile App,Success,3.05,INR
TXN10145450,CUST117976,MER101500,29-07-2024,4575.95,UPI,POS,Success,13.73,INR
TXN10145451,CUST111628,MER102782,06-04-2025,531.39,Credit Card,POS,Success,1.59,INR
TXN10145452,CUST106248,MER100302,23-09-2023,203.93,Net Banking,POS,Success,0.41,INR
TXN10145453,CUST114191,MER102807,30-03-2025,1198.46,UPI,POS,Success,9.59,INR
TXN10145454,CUST109966,MER101183,04-12-2023,1787.38,Debit Card,Mobile App,Success,5.36,INR
TXN10145455,CUST114445,MER100948,19-08-2024,987.85,Credit Card,Mobile App,Success,2.96,INR
TXN10145456,CUST118999,MER102321,02-03-2025,789.06,Debit Card,Web,Success,3.95,INR
TXN10145457,CUST103886,MER102917,07-01-2024,788.06,Credit Card,Mobile App,Success,3.94,INR
TXN10145458,CUST100833,MER100595,08-12-2025,2200.4,Credit Card,Mobile App,Success,6.6,INR
TXN10145459,CUST107815,MER100443,01-07-2023,1172.51,UPI,Mobile App,Success,3.52,INR
TXN10145460,CUST115845,MER102307,17-01-2025,615.24,Wallet,Web,Success,1.85,INR
TXN10145461,CUST104447,MER100356,23-05-2025,3721.87,UPI,Web,Success,11.17,INR
TXN10145462,CUST118504,MER100556,13-12-2023,905.76,Net Banking,Mobile App,Success,4.53,INR
TXN10145463,CUST113411,MER101066,06-11-2023,763.08,UPI,POS,Success,1.53,INR
TXN10145464,CUST100230,MER101434,06-07-2023,1310.75,UPI,Mobile App,Success,2.62,INR
TXN10145465,CUST109436,MER101493,14-03-2024,521.64,Debit Card,Mobile App,Success,2.61,INR
TXN10145466,CUST107474,MER102761,07-02-2024,638.03,UPI,POS,Failed,3.19,INR
TXN10145467,CUST106176,MER102049,12-08-2025,1126.61,UPI,Mobile App,Success,3.38,INR
TXN10145468,CUST106261,MER100598,12-09-2023,2124.92,Debit Card,Mobile App,Success,10.62,INR
TXN10145469,CUST100253,MER101551,03-12-2023,1748.88,UPI,POS,Success,8.74,INR
TXN10145470,CUST113235,MER102092,30-03-2025,834.04,Net Banking,Mobile App,Success,2.5,INR
TXN10145471,CUST109141,MER102552,10-12-2024,850.79,Credit Card,Web,Success,2.55,INR
TXN10145472,CUST111660,MER102783,05-10-2024,424.39,UPI,Web,Success,1.27,INR
TXN10145473,CUST107057,MER102457,10-01-2025,1568.34,Credit Card,Web,Failed,3.14,INR
TXN10145474,CUST109151,MER100593,25-12-2025,455.46,Credit Card,Mobile App,Success,0.91,INR
TXN10145475,CUST119403,MER100424,08-03-2025,1126.51,Debit Card,Web,Success,3.38,INR
TXN10145476,CUST101731,MER101698,29-01-2025,576.1,UPI,Mobile App,Success,1.15,INR
TXN10145477,CUST110430,MER101976,27-07-2024,2577.14,Debit Card,Mobile App,Success,12.89,INR
TXN10145478,CUST114270,MER101920,19-11-2025,477.82,UPI,Mobile App,Success,1.43,INR
TXN10145479,CUST119390,MER102167,29-04-2023,1398.44,Net Banking,Mobile App,Success,2.8,INR
TXN10145480,CUST108006,MER102148,14-12-2024,652.92,Debit Card,Web,Success,1.96,INR
TXN10145481,CUST116228,MER100569,12-09-2025,575.66,Debit Card,Web,Success,4.61,INR
TXN10145482,CUST113125,MER101259,15-12-2023,555,Debit Card,Mobile App,Success,1.66,INR
TXN10145483,CUST113632,MER101169,02-01-2025,499.88,UPI,Mobile App,Success,2.5,INR
TXN10145484,CUST118017,MER102415,07-09-2023,3171.11,Debit Card,Web,Success,9.51,INR
TXN10145485,CUST116273,MER102062,16-06-2023,993.02,Net Banking,Mobile App,Success,1.99,INR
TXN10145486,CUST107849,MER100734,27-03-2023,465.22,UPI,Mobile App,Success,0.93,INR
TXN10145487,CUST112183,MER100121,05-05-2025,523.08,Credit Card,Web,Success,1.05,INR
TXN10145488,CUST116671,MER102575,31-05-2025,281.85,Debit Card,Mobile App,Success,0.56,INR
TXN10145489,CUST105172,MER101784,24-01-2025,780.12,Debit Card,Mobile App,Success,2.34,INR
TXN10145490,CUST111136,MER102164,29-06-2024,490.17,Debit Card,Mobile App,Success,0.98,INR
TXN10145491,CUST118653,MER101742,15-04-2024,1195.93,Debit Card,Mobile App,Success,2.39,INR
TXN10145492,CUST106843,MER101698,05-07-2023,251.52,Credit Card,Web,Success,0.75,INR
TXN10145493,CUST110016,MER100751,09-08-2024,1026.94,UPI,Mobile App,Success,2.05,INR
TXN10145494,CUST108250,MER101469,24-09-2023,312.31,UPI,POS,Success,2.5,INR
TXN10145495,CUST103386,MER100301,23-04-2025,1636.45,Net Banking,Mobile App,Success,4.91,INR
TXN10145496,CUST100741,MER100627,14-01-2024,515.02,Debit Card,POS,Success,2.58,INR
TXN10145497,CUST114891,MER102434,29-03-2023,293.59,UPI,Mobile App,Success,0.88,INR
TXN10145498,CUST108321,MER100519,17-05-2024,1375.02,Debit Card,Mobile App,Success,6.88,INR
TXN10145499,CUST102285,MER102121,30-07-2023,1351.19,Debit Card,Mobile App,Failed,6.76,INR
TXN10145500,CUST114160,MER101850,29-10-2023,2345.12,Credit Card,Mobile App,Success,4.69,INR
TXN10145501,CUST114585,MER101221,24-09-2025,1090.1,UPI,Mobile App,Success,3.27,INR
TXN10145502,CUST117522,MER101629,26-03-2024,775.28,UPI,Mobile App,Success,2.33,INR
TXN10145503,CUST105484,MER100915,13-04-2023,518.25,Credit Card,Mobile App,Success,1.55,INR
TXN10145504,CUST102816,MER101031,30-03-2023,1115.87,UPI,Mobile App,Success,3.35,INR
TXN10145505,CUST115114,MER102666,21-12-2024,201.62,Debit Card,Mobile App,Success,0.4,INR
TXN10145506,CUST114053,MER100134,05-01-2025,620.52,UPI,Mobile App,Success,3.1,INR
TXN10145507,CUST107739,MER102185,03-08-2023,661.32,Net Banking,POS,Success,1.98,INR
TXN10145508,CUST113875,MER101098,20-07-2023,786.98,Debit Card,Mobile App,Success,1.57,INR
TXN10145509,CUST117745,MER100507,13-10-2025,2025.63,Debit Card,Mobile App,Success,4.05,INR
TXN10145510,CUST104368,MER102291,16-10-2024,2255.89,Debit Card,POS,Success,18.05,INR
TXN10145511,CUST112162,MER101586,15-04-2024,831.17,Net Banking,Web,Success,1.66,INR
TXN10145512,CUST112323,MER102397,03-09-2024,269.21,Debit Card,Web,Success,0.81,INR
TXN10145513,CUST105051,MER101770,20-12-2025,2683.98,Credit Card,Mobile App,Success,5.37,INR
TXN10145514,CUST108967,MER100039,05-12-2025,527.74,Debit Card,Web,Success,4.22,INR
TXN10145515,CUST100387,MER101020,22-12-2025,392.92,Credit Card,POS,Success,1.18,INR
TXN10145516,CUST110473,MER101831,28-05-2023,623.92,Credit Card,Mobile App,Success,1.25,INR
TXN10145517,CUST111938,MER100533,10-02-2025,717.12,UPI,Mobile App,Success,2.15,INR
TXN10145518,CUST105592,MER102316,12-02-2023,644.36,Net Banking,Mobile App,Success,1.29,INR
TXN10145519,CUST116180,MER100029,12-06-2023,258.46,Wallet,Mobile App,Declined,0.52,INR
TXN10145520,CUST105607,MER100334,31-01-2024,946.79,UPI,POS,Success,1.89,INR
TXN10145521,CUST108348,MER100937,26-09-2025,1096.73,Net Banking,Mobile App,Success,2.19,INR
TXN10145522,CUST114853,MER100135,08-07-2024,338.13,Credit Card,Mobile App,Failed,1.01,INR
TXN10145523,CUST118557,MER100644,30-11-2024,1074.62,Debit Card,Mobile App,Success,2.15,INR
TXN10145524,CUST116643,MER100833,04-01-2024,1928.45,UPI,Web,Success,9.64,INR
TXN10145525,CUST107766,MER102097,08-08-2023,1450.1,Debit Card,Web,Declined,2.9,INR
TXN10145526,CUST114401,MER100478,19-07-2023,1653.4,Net Banking,POS,Success,4.96,INR
TXN10145527,CUST112143,MER101916,30-05-2024,1309.18,Debit Card,Web,Success,3.93,INR
TXN10145528,CUST101109,MER102299,02-09-2024,354.7,UPI,Mobile App,Success,1.77,INR
TXN10145529,CUST119287,MER101235,30-01-2024,343.9,UPI,POS,Success,1.03,INR
TXN10145530,CUST114310,MER102020,29-08-2024,493.57,UPI,POS,Success,0.99,INR
TXN10145531,CUST106407,MER100106,01-11-2025,1490.39,UPI,POS,Success,7.45,INR
TXN10145532,CUST112660,MER101084,10-11-2024,611.53,UPI,Web,Success,3.06,INR
TXN10145533,CUST103486,MER102197,31-03-2023,1675.15,UPI,POS,Success,3.35,INR
TXN10145534,CUST113447,MER100097,17-10-2024,1170.52,UPI,Mobile App,Success,9.36,INR
TXN10145535,CUST105412,MER101396,28-05-2023,1295.34,UPI,POS,Success,10.36,INR
TXN10145536,CUST103272,MER101344,18-04-2024,295.98,UPI,Web,Success,0.59,INR
TXN10145537,CUST111017,MER100129,12-09-2023,2039.74,UPI,Mobile App,Success,6.12,INR
TXN10145538,CUST117805,MER101798,16-02-2024,1158.82,Credit Card,POS,Failed,5.79,INR
TXN10145539,CUST104115,MER102765,02-06-2023,548.93,Credit Card,Mobile App,Success,1.1,INR
TXN10145540,CUST119047,MER101928,28-10-2025,389.24,UPI,Mobile App,Success,1.17,INR
TXN10145541,CUST111117,MER101172,31-05-2024,624.81,Credit Card,Mobile App,Success,3.12,INR
TXN10145542,CUST115480,MER100373,29-05-2025,1363.54,UPI,Mobile App,Success,2.73,INR
TXN10145543,CUST109297,MER102375,15-03-2023,548.24,Net Banking,Mobile App,Success,1.64,INR
TXN10145544,CUST102776,MER100140,02-08-2024,607.73,Credit Card,POS,Success,4.86,INR
TXN10145545,CUST105305,MER102773,31-10-2024,346.52,UPI,Mobile App,Success,1.04,INR
TXN10145546,CUST100734,MER100824,19-07-2025,1431.95,Net Banking,Mobile App,Success,2.86,INR
TXN10145547,CUST106854,MER100478,18-08-2025,515.92,Credit Card,Mobile App,Success,1.03,INR
TXN10145548,CUST114075,MER102111,16-05-2025,2990.35,UPI,Mobile App,Success,8.97,INR
TXN10145549,CUST118988,MER101805,15-05-2023,483.08,Credit Card,Mobile App,Success,0.97,INR
TXN10145550,CUST116843,MER102668,03-06-2024,326.99,Debit Card,Mobile App,Success,2.62,INR
TXN10145551,CUST102216,MER100043,28-06-2023,547.76,Credit Card,POS,Success,2.74,INR
TXN10145552,CUST114313,MER102621,21-01-2023,797.54,UPI,Mobile App,Success,2.39,INR
TXN10145553,CUST113293,MER102904,26-07-2024,436.54,UPI,Mobile App,Success,3.49,INR
TXN10145554,CUST113596,MER101142,16-07-2023,251.54,UPI,Web,Success,1.26,INR
